time,ask_price,bid_price
2017-08-11 19:47:41,141.42,141.42
2017-08-11 19:47:42,141.421,141.421
2017-08-11 19:47:43,141.421,141.421
2017-08-11 19:47:44,141.421,141.421
2017-08-11 19:47:46,141.414,141.414
2017-08-11 19:47:47,141.414,141.414
2017-08-11 19:47:48,141.414,141.414
2017-08-11 19:47:49,141.414,141.414
2017-08-11 19:47:50,141.414,141.414
2017-08-11 19:47:51,141.414,141.414
2017-08-11 19:47:53,141.416,141.416
2017-08-11 19:47:54,141.42,141.42
2017-08-11 19:47:55,141.419,141.419
2017-08-11 19:47:56,141.421,141.421
2017-08-11 19:47:57,141.421,141.421
2017-08-11 19:47:58,141.421,141.421
2017-08-11 19:48:00,141.41,141.41
2017-08-11 19:48:01,141.411,141.411
2017-08-11 19:48:02,141.409,141.409
2017-08-11 19:48:03,141.41,141.41
2017-08-11 19:48:04,141.409,141.409
2017-08-11 19:48:06,141.41,141.41
2017-08-11 19:48:07,141.409,141.409
2017-08-11 19:48:08,141.409,141.409
2017-08-11 19:48:09,141.409,141.409
2017-08-11 19:48:10,141.409,141.409
2017-08-11 19:48:11,141.405,141.405
2017-08-11 19:48:13,141.405,141.405
2017-08-11 19:48:14,141.406,141.406
2017-08-11 19:48:15,141.406,141.406
2017-08-11 19:48:16,141.406,141.406
2017-08-11 19:48:17,141.407,141.407
2017-08-11 19:48:19,141.407,141.407
2017-08-11 19:48:20,141.407,141.407
2017-08-11 19:48:21,141.407,141.407
2017-08-11 19:48:22,141.407,141.407
2017-08-11 19:48:23,141.406,141.406
2017-08-11 19:48:24,141.406,141.406
2017-08-11 19:48:26,141.406,141.406
2017-08-11 19:48:27,141.407,141.407
2017-08-11 19:48:28,141.414,141.414
2017-08-11 19:48:29,141.42,141.42
2017-08-11 19:48:30,141.421,141.421
2017-08-11 19:48:32,141.423,141.423
2017-08-11 19:48:33,141.423,141.423
2017-08-11 19:48:34,141.424,141.424
2017-08-11 19:48:35,141.424,141.424
2017-08-11 19:48:36,141.425,141.425
2017-08-11 19:48:37,141.425,141.425
2017-08-11 19:48:39,141.433,141.433
2017-08-11 19:48:40,141.433,141.433
2017-08-11 19:48:41,141.432,141.432
2017-08-11 19:48:42,141.436,141.436
2017-08-11 19:48:43,141.436,141.436
2017-08-11 19:48:45,141.436,141.436
2017-08-11 19:48:46,141.436,141.436
2017-08-11 19:48:47,141.442,141.442
2017-08-11 19:48:48,141.442,141.442
2017-08-11 19:48:49,141.442,141.442
2017-08-11 19:48:50,141.442,141.442
2017-08-11 19:48:52,141.442,141.442
2017-08-11 19:48:53,141.442,141.442
2017-08-11 19:48:54,141.443,141.443
2017-08-11 19:48:55,141.442,141.442
2017-08-11 19:48:56,141.436,141.436
2017-08-11 19:48:58,141.436,141.436
2017-08-11 19:48:59,141.436,141.436
2017-08-11 19:49:00,141.441,141.441
2017-08-11 19:49:01,141.441,141.441
2017-08-11 19:49:02,141.441,141.441
2017-08-11 19:49:03,141.434,141.434
2017-08-11 19:49:05,141.433,141.433
2017-08-11 19:49:06,141.433,141.433
2017-08-11 19:49:07,141.433,141.433
2017-08-11 19:49:08,141.434,141.434
2017-08-11 19:49:09,141.431,141.431
2017-08-11 19:49:11,141.431,141.431
2017-08-11 19:49:12,141.431,141.431
2017-08-11 19:49:13,141.431,141.431
2017-08-11 19:49:14,141.431,141.431
2017-08-11 19:49:15,141.431,141.431
2017-08-11 19:49:16,141.431,141.431
2017-08-11 19:49:18,141.431,141.431
2017-08-11 19:49:19,141.431,141.431
2017-08-11 19:49:20,141.431,141.431
2017-08-11 19:49:21,141.431,141.431
2017-08-11 19:49:22,141.431,141.431
2017-08-11 19:49:24,141.431,141.431
2017-08-11 19:49:25,141.431,141.431
2017-08-11 19:49:26,141.431,141.431
2017-08-11 19:49:27,141.431,141.431
2017-08-11 19:49:28,141.425,141.425
2017-08-11 19:49:29,141.424,141.424
2017-08-11 19:49:31,141.423,141.423
2017-08-11 19:49:32,141.424,141.424
2017-08-11 19:49:33,141.424,141.424
2017-08-11 19:49:34,141.424,141.424
2017-08-11 19:49:35,141.424,141.424
2017-08-11 19:49:37,141.424,141.424
2017-08-11 19:49:38,141.424,141.424
2017-08-11 19:49:39,141.424,141.424
2017-08-11 19:49:40,141.424,141.424
2017-08-11 19:49:41,141.424,141.424
2017-08-11 19:49:42,141.424,141.424
2017-08-11 19:49:44,141.424,141.424
2017-08-11 19:49:45,141.424,141.424
2017-08-11 19:49:46,141.428,141.428
2017-08-11 19:49:47,141.428,141.428
2017-08-11 19:49:48,141.428,141.428
2017-08-11 19:49:50,141.428,141.428
2017-08-11 19:49:51,141.428,141.428
2017-08-11 19:49:52,141.428,141.428
2017-08-11 19:49:53,141.428,141.428
2017-08-11 19:49:54,141.428,141.428
2017-08-11 19:49:55,141.428,141.428
2017-08-11 19:49:57,141.424,141.424
2017-08-11 19:49:58,141.43,141.43
2017-08-11 19:49:59,141.433,141.433
2017-08-11 19:50:00,141.433,141.433
2017-08-11 19:50:01,141.433,141.433
2017-08-11 19:50:03,141.428,141.428
2017-08-11 19:50:04,141.427,141.427
2017-08-11 19:50:05,141.428,141.428
2017-08-11 19:50:06,141.427,141.427
2017-08-11 19:50:07,141.427,141.427
2017-08-11 19:50:08,141.427,141.427
2017-08-11 19:50:10,141.427,141.427
2017-08-11 19:50:11,141.427,141.427
2017-08-11 19:50:12,141.427,141.427
2017-08-11 19:50:13,141.423,141.423
2017-08-11 19:50:14,141.423,141.423
2017-08-11 19:50:16,141.423,141.423
2017-08-11 19:50:17,141.423,141.423
2017-08-11 19:50:18,141.423,141.423
2017-08-11 19:50:19,141.423,141.423
2017-08-11 19:50:20,141.423,141.423
2017-08-11 19:50:21,141.423,141.423
2017-08-11 19:50:23,141.423,141.423
2017-08-11 19:50:24,141.423,141.423
2017-08-11 19:50:25,141.423,141.423
2017-08-11 19:50:26,141.423,141.423
2017-08-11 19:50:27,141.423,141.423
2017-08-11 19:50:29,141.423,141.423
2017-08-11 19:50:30,141.418,141.418
2017-08-11 19:50:31,141.419,141.419
2017-08-11 19:50:32,141.419,141.419
2017-08-11 19:50:33,141.419,141.419
2017-08-11 19:50:34,141.419,141.419
2017-08-11 19:50:36,141.419,141.419
2017-08-11 19:50:37,141.417,141.417
2017-08-11 19:50:38,141.417,141.417
2017-08-11 19:50:39,141.417,141.417
2017-08-11 19:50:40,141.417,141.417
2017-08-11 19:50:42,141.417,141.417
2017-08-11 19:50:43,141.416,141.416
2017-08-11 19:50:44,141.416,141.416
2017-08-11 19:50:45,141.416,141.416
2017-08-11 19:50:46,141.417,141.417
2017-08-11 19:50:47,141.417,141.417
2017-08-11 19:50:49,141.417,141.417
2017-08-11 19:50:50,141.417,141.417
2017-08-11 19:50:51,141.417,141.417
2017-08-11 19:50:52,141.417,141.417
2017-08-11 19:50:53,141.417,141.417
2017-08-11 19:50:55,141.417,141.417
2017-08-11 19:50:56,141.417,141.417
2017-08-11 19:50:57,141.417,141.417
2017-08-11 19:50:58,141.417,141.417
2017-08-11 19:50:59,141.417,141.417
2017-08-11 19:51:00,141.416,141.416
2017-08-11 19:51:02,141.416,141.416
2017-08-11 19:51:03,141.416,141.416
2017-08-11 19:51:04,141.416,141.416
2017-08-11 19:51:05,141.416,141.416
2017-08-11 19:51:06,141.416,141.416
2017-08-11 19:51:08,141.416,141.416
2017-08-11 19:51:09,141.416,141.416
2017-08-11 19:51:10,141.416,141.416
2017-08-11 19:51:11,141.416,141.416
2017-08-11 19:51:12,141.416,141.416
2017-08-11 19:51:13,141.416,141.416
2017-08-11 19:51:15,141.418,141.418
2017-08-11 19:51:16,141.422,141.422
2017-08-11 19:51:17,141.423,141.423
2017-08-11 19:51:18,141.424,141.424
2017-08-11 19:51:19,141.424,141.424
2017-08-11 19:51:21,141.424,141.424
2017-08-11 19:51:22,141.424,141.424
2017-08-11 19:51:23,141.424,141.424
2017-08-11 19:51:24,141.424,141.424
2017-08-11 19:51:25,141.427,141.427
2017-08-11 19:51:26,141.427,141.427
2017-08-11 19:51:28,141.424,141.424
2017-08-11 19:51:29,141.421,141.421
2017-08-11 19:51:30,141.421,141.421
2017-08-11 19:51:31,141.423,141.423
2017-08-11 19:51:32,141.422,141.422
2017-08-11 19:51:34,141.423,141.423
2017-08-11 19:51:35,141.423,141.423
2017-08-11 19:51:36,141.423,141.423
2017-08-11 19:51:37,141.423,141.423
2017-08-11 19:51:38,141.423,141.423
2017-08-11 19:51:39,141.423,141.423
2017-08-11 19:51:41,141.424,141.424
2017-08-11 19:51:42,141.424,141.424
2017-08-11 19:51:43,141.426,141.426
2017-08-11 19:51:44,141.426,141.426
2017-08-11 19:51:45,141.431,141.431
2017-08-11 19:51:46,141.428,141.428
2017-08-11 19:51:48,141.43,141.43
2017-08-11 19:51:49,141.43,141.43
2017-08-11 19:51:50,141.43,141.43
2017-08-11 19:51:51,141.43,141.43
2017-08-11 19:51:52,141.43,141.43
2017-08-11 19:51:54,141.433,141.433
2017-08-11 19:51:55,141.432,141.432
2017-08-11 19:51:56,141.432,141.432
2017-08-11 19:51:57,141.432,141.432
2017-08-11 19:51:58,141.432,141.432
2017-08-11 19:51:59,141.432,141.432
2017-08-11 19:52:01,141.432,141.432
2017-08-11 19:52:02,141.432,141.432
2017-08-11 19:52:03,141.432,141.432
2017-08-11 19:52:04,141.432,141.432
2017-08-11 19:52:05,141.431,141.431
2017-08-11 19:52:07,141.43,141.43
2017-08-11 19:52:08,141.43,141.43
2017-08-11 19:52:09,141.43,141.43
2017-08-11 19:52:10,141.43,141.43
2017-08-11 19:52:11,141.43,141.43
2017-08-11 19:52:12,141.43,141.43
2017-08-11 19:52:14,141.431,141.431
2017-08-11 19:52:15,141.431,141.431
2017-08-11 19:52:16,141.431,141.431
2017-08-11 19:52:17,141.431,141.431
2017-08-11 19:52:18,141.431,141.431
2017-08-11 19:52:20,141.436,141.436
2017-08-11 19:52:21,141.436,141.436
2017-08-11 19:52:22,141.431,141.431
2017-08-11 19:52:23,141.432,141.432
2017-08-11 19:52:24,141.432,141.432
2017-08-11 19:52:25,141.432,141.432
2017-08-11 19:52:27,141.432,141.432
2017-08-11 19:52:28,141.435,141.435
2017-08-11 19:52:29,141.435,141.435
2017-08-11 19:52:30,141.435,141.435
2017-08-11 19:52:31,141.437,141.437
2017-08-11 19:52:33,141.44,141.44
2017-08-11 19:52:34,141.44,141.44
2017-08-11 19:52:35,141.45,141.45
2017-08-11 19:52:36,141.443,141.443
2017-08-11 19:52:37,141.443,141.443
2017-08-11 19:52:38,141.443,141.443
2017-08-11 19:52:40,141.448,141.448
2017-08-11 19:52:41,141.46,141.46
2017-08-11 19:52:42,141.46,141.46
2017-08-11 19:52:43,141.46,141.46
2017-08-11 19:52:44,141.46,141.46
2017-08-11 19:52:46,141.46,141.46
2017-08-11 19:52:47,141.46,141.46
2017-08-11 19:52:48,141.46,141.46
2017-08-11 19:52:49,141.46,141.46
2017-08-11 19:52:50,141.46,141.46
2017-08-11 19:52:51,141.46,141.46
2017-08-11 19:52:53,141.46,141.46
2017-08-11 19:52:54,141.46,141.46
2017-08-11 19:52:55,141.462,141.462
2017-08-11 19:52:56,141.456,141.456
2017-08-11 19:52:57,141.457,141.457
2017-08-11 19:52:59,141.463,141.463
2017-08-11 19:53:00,141.465,141.465
2017-08-11 19:53:01,141.465,141.465
2017-08-11 19:53:02,141.465,141.465
2017-08-11 19:53:03,141.467,141.467
2017-08-11 19:53:04,141.467,141.467
2017-08-11 19:53:06,141.467,141.467
2017-08-11 19:53:07,141.469,141.469
2017-08-11 19:53:08,141.466,141.466
2017-08-11 19:53:09,141.466,141.466
2017-08-11 19:53:10,141.465,141.465
2017-08-11 19:53:12,141.466,141.466
2017-08-11 19:53:13,141.466,141.466
2017-08-11 19:53:14,141.466,141.466
2017-08-11 19:53:15,141.466,141.466
2017-08-11 19:53:16,141.466,141.466
2017-08-11 19:53:17,141.466,141.466
2017-08-11 19:53:19,141.462,141.462
2017-08-11 19:53:20,141.462,141.462
2017-08-11 19:53:21,141.462,141.462
2017-08-11 19:53:22,141.469,141.469
2017-08-11 19:53:23,141.467,141.467
2017-08-11 19:53:25,141.467,141.467
2017-08-11 19:53:26,141.467,141.467
2017-08-11 19:53:27,141.455,141.455
2017-08-11 19:53:28,141.46,141.46
2017-08-11 19:53:29,141.459,141.459
2017-08-11 19:53:30,141.457,141.457
2017-08-11 19:53:32,141.457,141.457
2017-08-11 19:53:33,141.458,141.458
2017-08-11 19:53:34,141.458,141.458
2017-08-11 19:53:35,141.459,141.459
2017-08-11 19:53:36,141.459,141.459
2017-08-11 19:53:38,141.459,141.459
2017-08-11 19:53:39,141.452,141.452
2017-08-11 19:53:40,141.451,141.451
2017-08-11 19:53:41,141.451,141.451
2017-08-11 19:53:42,141.451,141.451
2017-08-11 19:53:43,141.451,141.451
2017-08-11 19:53:45,141.453,141.453
2017-08-11 19:53:46,141.453,141.453
2017-08-11 19:53:47,141.452,141.452
2017-08-11 19:53:48,141.454,141.454
2017-08-11 19:53:49,141.454,141.454
2017-08-11 19:53:51,141.452,141.452
2017-08-11 19:53:52,141.452,141.452
2017-08-11 19:53:53,141.452,141.452
2017-08-11 19:53:54,141.46,141.46
2017-08-11 19:53:55,141.46,141.46
2017-08-11 19:53:56,141.46,141.46
2017-08-11 19:53:58,141.46,141.46
2017-08-11 19:53:59,141.457,141.457
2017-08-11 19:54:00,141.454,141.454
2017-08-11 19:54:01,141.454,141.454
2017-08-11 19:54:02,141.455,141.455
2017-08-11 19:54:04,141.449,141.449
2017-08-11 19:54:05,141.449,141.449
2017-08-11 19:54:06,141.449,141.449
2017-08-11 19:54:07,141.448,141.448
2017-08-11 19:54:08,141.448,141.448
2017-08-11 19:54:09,141.453,141.453
2017-08-11 19:54:11,141.453,141.453
2017-08-11 19:54:12,141.453,141.453
2017-08-11 19:54:13,141.46,141.46
2017-08-11 19:54:14,141.462,141.462
2017-08-11 19:54:15,141.464,141.464
2017-08-11 19:54:17,141.464,141.464
2017-08-11 19:54:18,141.464,141.464
2017-08-11 19:54:19,141.464,141.464
2017-08-11 19:54:20,141.464,141.464
2017-08-11 19:54:21,141.464,141.464
2017-08-11 19:54:22,141.468,141.468
2017-08-11 19:54:24,141.466,141.466
2017-08-11 19:54:25,141.466,141.466
2017-08-11 19:54:26,141.468,141.468
2017-08-11 19:54:27,141.47,141.47
2017-08-11 19:54:28,141.474,141.474
2017-08-11 19:54:30,141.473,141.473
2017-08-11 19:54:31,141.473,141.473
2017-08-11 19:54:32,141.473,141.473
2017-08-11 19:54:33,141.473,141.473
2017-08-11 19:54:34,141.476,141.476
2017-08-11 19:54:35,141.475,141.475
2017-08-11 19:54:37,141.476,141.476
2017-08-11 19:54:38,141.476,141.476
2017-08-11 19:54:39,141.474,141.474
2017-08-11 19:54:40,141.477,141.477
2017-08-11 19:54:41,141.474,141.474
2017-08-11 19:54:43,141.474,141.474
2017-08-11 19:54:44,141.474,141.474
2017-08-11 19:54:45,141.474,141.474
2017-08-11 19:54:46,141.465,141.465
2017-08-11 19:54:47,141.465,141.465
2017-08-11 19:54:48,141.465,141.465
2017-08-11 19:54:50,141.465,141.465
2017-08-11 19:54:51,141.464,141.464
2017-08-11 19:54:52,141.464,141.464
2017-08-11 19:54:53,141.462,141.462
2017-08-11 19:54:54,141.464,141.464
2017-08-11 19:54:56,141.464,141.464
2017-08-11 19:54:57,141.464,141.464
2017-08-11 19:54:58,141.46,141.46
2017-08-11 19:54:59,141.46,141.46
2017-08-11 19:55:00,141.46,141.46
2017-08-11 19:55:01,141.469,141.469
2017-08-11 19:55:03,141.476,141.476
2017-08-11 19:55:04,141.478,141.478
2017-08-11 19:55:05,141.478,141.478
2017-08-11 19:55:06,141.48,141.48
2017-08-11 19:55:07,141.48,141.48
2017-08-11 19:55:09,141.48,141.48
2017-08-11 19:55:10,141.48,141.48
2017-08-11 19:55:11,141.48,141.48
2017-08-11 19:55:12,141.48,141.48
2017-08-11 19:55:13,141.48,141.48
2017-08-11 19:55:14,141.48,141.48
2017-08-11 19:55:16,141.48,141.48
2017-08-11 19:55:17,141.48,141.48
2017-08-11 19:55:18,141.474,141.474
2017-08-11 19:55:19,141.474,141.474
2017-08-11 19:55:20,141.468,141.468
2017-08-11 19:55:22,141.475,141.475
2017-08-11 19:55:23,141.475,141.475
2017-08-11 19:55:24,141.475,141.475
2017-08-11 19:55:25,141.475,141.475
2017-08-11 19:55:26,141.475,141.475
2017-08-11 19:55:27,141.475,141.475
2017-08-11 19:55:29,141.469,141.469
2017-08-11 19:55:30,141.472,141.472
2017-08-11 19:55:31,141.466,141.466
2017-08-11 19:55:32,141.469,141.469
2017-08-11 19:55:33,141.469,141.469
2017-08-11 19:55:35,141.469,141.469
2017-08-11 19:55:36,141.462,141.462
2017-08-11 19:55:37,141.462,141.462
2017-08-11 19:55:38,141.462,141.462
2017-08-11 19:55:39,141.462,141.462
2017-08-11 19:55:40,141.464,141.464
2017-08-11 19:55:42,141.464,141.464
2017-08-11 19:55:43,141.466,141.466
2017-08-11 19:55:44,141.468,141.468
2017-08-11 19:55:45,141.462,141.462
2017-08-11 19:55:46,141.465,141.465
2017-08-11 19:55:48,141.467,141.467
2017-08-11 19:55:49,141.468,141.468
2017-08-11 19:55:50,141.473,141.473
2017-08-11 19:55:51,141.471,141.471
2017-08-11 19:55:52,141.466,141.466
2017-08-11 19:55:53,141.474,141.474
2017-08-11 19:55:55,141.469,141.469
2017-08-11 19:55:56,141.469,141.469
2017-08-11 19:55:57,141.465,141.465
2017-08-11 19:55:58,141.458,141.458
2017-08-11 19:55:59,141.46,141.46
2017-08-11 19:56:01,141.46,141.46
2017-08-11 19:56:02,141.464,141.464
2017-08-11 19:56:03,141.464,141.464
2017-08-11 19:56:04,141.462,141.462
2017-08-11 19:56:05,141.462,141.462
2017-08-11 19:56:06,141.471,141.471
2017-08-11 19:56:08,141.465,141.465
2017-08-11 19:56:09,141.469,141.469
2017-08-11 19:56:10,141.467,141.467
2017-08-11 19:56:11,141.467,141.467
2017-08-11 19:56:12,141.465,141.465
2017-08-11 19:56:14,141.465,141.465
2017-08-11 19:56:15,141.465,141.465
2017-08-11 19:56:16,141.467,141.467
2017-08-11 19:56:17,141.466,141.466
2017-08-11 19:56:18,141.462,141.462
2017-08-11 19:56:19,141.462,141.462
2017-08-11 19:56:21,141.462,141.462
2017-08-11 19:56:22,141.463,141.463
2017-08-11 19:56:23,141.462,141.462
2017-08-11 19:56:24,141.462,141.462
2017-08-11 19:56:25,141.462,141.462
2017-08-11 19:56:27,141.464,141.464
2017-08-11 19:56:28,141.465,141.465
2017-08-11 19:56:29,141.464,141.464
2017-08-11 19:56:30,141.466,141.466
2017-08-11 19:56:31,141.464,141.464
2017-08-11 19:56:32,141.465,141.465
2017-08-11 19:56:34,141.458,141.458
2017-08-11 19:56:35,141.457,141.457
2017-08-11 19:56:36,141.457,141.457
2017-08-11 19:56:37,141.457,141.457
2017-08-11 19:56:38,141.461,141.461
2017-08-11 19:56:40,141.464,141.464
2017-08-11 19:56:41,141.464,141.464
2017-08-11 19:56:42,141.464,141.464
2017-08-11 19:56:43,141.464,141.464
2017-08-11 19:56:44,141.461,141.461
2017-08-11 19:56:45,141.46,141.46
2017-08-11 19:56:47,141.46,141.46
2017-08-11 19:56:48,141.46,141.46
2017-08-11 19:56:49,141.46,141.46
2017-08-11 19:56:50,141.46,141.46
2017-08-11 19:56:51,141.46,141.46
2017-08-11 19:56:53,141.456,141.456
2017-08-11 19:56:54,141.456,141.456
2017-08-11 19:56:55,141.458,141.458
2017-08-11 19:56:56,141.458,141.458
2017-08-11 19:56:57,141.458,141.458
2017-08-11 19:56:58,141.447,141.447
2017-08-11 19:57:00,141.44,141.44
2017-08-11 19:57:01,141.44,141.44
2017-08-11 19:57:02,141.44,141.44
2017-08-11 19:57:03,141.433,141.433
2017-08-11 19:57:04,141.436,141.436
2017-08-11 19:57:06,141.439,141.439
2017-08-11 19:57:07,141.438,141.438
2017-08-11 19:57:08,141.44,141.44
2017-08-11 19:57:09,141.439,141.439
2017-08-11 19:57:10,141.441,141.441
2017-08-11 19:57:11,141.441,141.441
2017-08-11 19:57:13,141.44,141.44
2017-08-11 19:57:14,141.446,141.446
2017-08-11 19:57:15,141.439,141.439
2017-08-11 19:57:16,141.436,141.436
2017-08-11 19:57:17,141.433,141.433
2017-08-11 19:57:18,141.434,141.434
2017-08-11 19:57:20,141.434,141.434
2017-08-11 19:57:21,141.434,141.434
2017-08-11 19:57:22,141.435,141.435
2017-08-11 19:57:23,141.435,141.435
2017-08-11 19:57:24,141.435,141.435
2017-08-11 19:57:26,141.434,141.434
2017-08-11 19:57:27,141.435,141.435
2017-08-11 19:57:28,141.43,141.43
2017-08-11 19:57:29,141.431,141.431
2017-08-11 19:57:30,141.424,141.424
2017-08-11 19:57:31,141.422,141.422
2017-08-11 19:57:33,141.422,141.422
2017-08-11 19:57:34,141.425,141.425
2017-08-11 19:57:35,141.425,141.425
2017-08-11 19:57:36,141.425,141.425
2017-08-11 19:57:37,141.427,141.427
2017-08-11 19:57:39,141.421,141.421
2017-08-11 19:57:40,141.42,141.42
2017-08-11 19:57:41,141.42,141.42
2017-08-11 19:57:42,141.425,141.425
2017-08-11 19:57:43,141.426,141.426
2017-08-11 19:57:44,141.426,141.426
2017-08-11 19:57:46,141.426,141.426
2017-08-11 19:57:47,141.426,141.426
2017-08-11 19:57:48,141.426,141.426
2017-08-11 19:57:49,141.426,141.426
2017-08-11 19:57:50,141.417,141.417
2017-08-11 19:57:52,141.421,141.421
2017-08-11 19:57:53,141.424,141.424
2017-08-11 19:57:54,141.429,141.429
2017-08-11 19:57:55,141.438,141.438
2017-08-11 19:57:56,141.438,141.438
2017-08-11 19:57:57,141.438,141.438
2017-08-11 19:57:59,141.437,141.437
2017-08-11 19:58:00,141.438,141.438
2017-08-11 19:58:01,141.428,141.428
2017-08-11 19:58:02,141.425,141.425
